Continent,Country,State/Province,City
South America,Colombia,Caldas,San Jose
South America,Colombia,Caldas,Supia
South America,Colombia,Caldas,Victoria
South America,Colombia,Caldas,Villamaria
South America,Colombia,Caldas,Viterbo
South America,Colombia,Caqueta,Albania
South America,Colombia,Caqueta,Belen Andaquies
South America,Colombia,Caqueta,Cartagena del Chaira
South America,Colombia,Caqueta,Curillo
South America,Colombia,Caqueta,El Doncello
South America,Colombia,Caqueta,El Paujil
South America,Colombia,Caqueta,Florencia
South America,Colombia,Caqueta,La Montanita
South America,Colombia,Caqueta,Milan
South America,Colombia,Caqueta,Morelia
South America,Colombia,Caqueta,Puerto Rico
South America,Colombia,Caqueta,San Jose de Fragua
South America,Colombia,Caqueta,San Vicente del Caguan
South America,Colombia,Caqueta,Solano
South America,Colombia,Caqueta,Solita
South America,Colombia,Caqueta,Valparaiso
South America,Colombia,Casanare,Aguazul
South America,Colombia,Casanare,Chameza
South America,Colombia,Casanare,Hato Corozal
South America,Colombia,Casanare,La Salina
South America,Colombia,Casanare,Mani
South America,Colombia,Casanare,Monterrey
South America,Colombia,Casanare,Nunchia
South America,Colombia,Casanare,Orocue
South America,Colombia,Casanare,Paz de Ariporo
South America,Colombia,Casanare,Pore
South America,Colombia,Casanare,Recetor
South America,Colombia,Casanare,Sabanalarga
South America,Colombia,Casanare,Sacama
South America,Colombia,Casanare,San Luis de Palenque
South America,Colombia,Casanare,Tamara
South America,Colombia,Casanare,Tauramena
South America,Colombia,Casanare,Trinidad
South America,Colombia,Casanare,Villanueva
South America,Colombia,Casanare,Yopal
South America,Colombia,Cauca,Almaguer
South America,Colombia,Cauca,Argelia
South America,Colombia,Cauca,Balboa
South America,Colombia,Cauca,Bolivar
South America,Colombia,Cauca,Buenos Aires
South America,Colombia,Cauca,Cajibio
South America,Colombia,Cauca,Caldono
South America,Colombia,Cauca,Caloto
South America,Colombia,Cauca,Corinto
South America,Colombia,Cauca,El Bordo
South America,Colombia,Cauca,El Tambo
South America,Colombia,Cauca,Florencia
South America,Colombia,Cauca,Guapi
South America,Colombia,Cauca,Inza
South America,Colombia,Cauca,Jambalo
South America,Colombia,Cauca,La Sierra
South America,Colombia,Cauca,La Vega
South America,Colombia,Cauca,Lopez
South America,Colombia,Cauca,Mercaderes
South America,Colombia,Cauca,Miranda
South America,Colombia,Cauca,Morales
South America,Colombia,Cauca,Padilla
South America,Colombia,Cauca,Paez
South America,Colombia,Cauca,Piamonte
South America,Colombia,Cauca,Piendamo
South America,Colombia,Cauca,Popayan
South America,Colombia,Cauca,Puerto Tejada
South America,Colombia,Cauca,Purace
South America,Colombia,Cauca,Rosas
South America,Colombia,Cauca,San Sebastian
South America,Colombia,Cauca,Santa Rosa
South America,Colombia,Cauca,Santander de Quilichao
South America,Colombia,Cauca,Silvia
South America,Colombia,Cauca,Sotara
South America,Colombia,Cauca,Suarez
South America,Colombia,Cauca,Sucre
South America,Colombia,Cauca,Timbio
South America,Colombia,Cauca,Timbiqui
South America,Colombia,Cauca,Toribio
South America,Colombia,Cauca,Totoro
South America,Colombia,Cauca,Villa Rica
South America,Colombia,Cesar,Aguachica
South America,Colombia,Cesar,Agustin Codazzi
South America,Colombia,Cesar,Astrea
South America,Colombia,Cesar,Becerril
South America,Colombia,Cesar,Bosconia
South America,Colombia,Cesar,Chimichagua
South America,Colombia,Cesar,Chiriguana
South America,Colombia,Cesar,Curumani
South America,Colombia,Cesar,El Copey
South America,Colombia,Cesar,El Paso
South America,Colombia,Cesar,Gamarra
South America,Colombia,Cesar,Gonzalez
South America,Colombia,Cesar,La Gloria
South America,Colombia,Cesar,La Jagua Ibirico
South America,Colombia,Cesar,Manaure
South America,Colombia,Cesar,Pailitas
South America,Colombia,Cesar,Pelaya
South America,Colombia,Cesar,Pueblo Bello
South America,Colombia,Cesar,Rio de Oro
South America,Colombia,Cesar,Robles la Paz
South America,Colombia,Cesar,San Alberto
South America,Colombia,Cesar,San Diego
South America,Colombia,Cesar,San Martin
South America,Colombia,Cesar,Tamalameque
South America,Colombia,Cesar,Valledupar
South America,Colombia,Choco,Acandi
South America,Colombia,Choco,Alto Baudo
South America,Colombia,Choco,Atrato
South America,Colombia,Choco,Bagado
South America,Colombia,Choco,Bahia Solano
South America,Colombia,Choco,Bajo Baudo
South America,Colombia,Choco,Bojaya
South America,Colombia,Choco,Canton de San Pablo
South America,Colombia,Choco,Carmen del Darien
South America,Colombia,Choco,Certegui
South America,Colombia,Choco,Condoto
South America,Colombia,Choco,El Carmen
South America,Colombia,Choco,Istmina
South America,Colombia,Choco,Jurado
South America,Colombia,Choco,Litoral del San Juan
South America,Colombia,Choco,Lloro
South America,Colombia,Choco,Medio Atrato
South America,Colombia,Choco,Medio Baudo
South America,Colombia,Choco,Medio San Juan
South America,Colombia,Choco,Novita
South America,Colombia,Choco,Nuqui
South America,Colombia,Choco,Quibdo
South America,Colombia,Choco,Rio Iro
South America,Colombia,Choco,Rio Quito
South America,Colombia,Choco,Riosucio
South America,Colombia,Choco,San Jose del Palmar
South America,Colombia,Choco,Sipi
South America,Colombia,Choco,Tado
South America,Colombia,Choco,Unguia
South America,Colombia,Choco,Union Panamericana
South America,Colombia,Cordoba,Ayapel
South America,Colombia,Cordoba,Buenavista
South America,Colombia,Cordoba,Canalete
South America,Colombia,Cordoba,Cerete
South America,Colombia,Cordoba,Chima
South America,Colombia,Cordoba,Chinu
South America,Colombia,Cordoba,Cienaga de Oro
South America,Colombia,Cordoba,Cotorra
South America,Colombia,Cordoba,La Apartada
South America,Colombia,Cordoba,Lorica
South America,Colombia,Cordoba,Los Cordobas
South America,Colombia,Cordoba,Momil
South America,Colombia,Cordoba,Monitos
South America,Colombia,Cordoba,Montelibano
South America,Colombia,Cordoba,Monteria
South America,Colombia,Cordoba,Planeta Rica
South America,Colombia,Cordoba,Pueblo Nuevo
South America,Colombia,Cordoba,Puerto Escondido
South America,Colombia,Cordoba,Puerto Libertador
South America,Colombia,Cordoba,Purisima
South America,Colombia,Cordoba,Sahagun
South America,Colombia,Cordoba,San Andres Sotavento
South America,Colombia,Cordoba,San Antero
South America,Colombia,Cordoba,San Bernardo Viento
South America,Colombia,Cordoba,San Carlos
South America,Colombia,Cordoba,San Pelayo
South America,Colombia,Cordoba,Tierralta
South America,Colombia,Cordoba,Valencia
South America,Colombia,Cundinamarca,Agua de Dios
South America,Colombia,Cundinamarca,Alban
South America,Colombia,Cundinamarca,Anapoima
South America,Colombia,Cundinamarca,Anolaima
South America,Colombia,Cundinamarca,Arbelaez
South America,Colombia,Cundinamarca,Beltran
South America,Colombia,Cundinamarca,Bituima
South America,Colombia,Cundinamarca,Bojaca
South America,Colombia,Cundinamarca,Cabrera
South America,Colombia,Cundinamarca,Cachipay
South America,Colombia,Cundinamarca,Cajica
South America,Colombia,Cundinamarca,Caparrapi
South America,Colombia,Cundinamarca,Caqueza
South America,Colombia,Cundinamarca,Carmen de Carupa
South America,Colombia,Cundinamarca,Chaguani
South America,Colombia,Cundinamarca,Chia
South America,Colombia,Cundinamarca,Chipaque
South America,Colombia,Cundinamarca,Choachi
South America,Colombia,Cundinamarca,Choconta
South America,Colombia,Cundinamarca,Cogua
South America,Colombia,Cundinamarca,Cota
South America,Colombia,Cundinamarca,Cucunuba
South America,Colombia,Cundinamarca,El Colegio
South America,Colombia,Cundinamarca,El Penon
South America,Colombia,Cundinamarca,El Rosal
South America,Colombia,Cundinamarca,Facatativa
South America,Colombia,Cundinamarca,Fomeque
South America,Colombia,Cundinamarca,Fosca
South America,Colombia,Cundinamarca,Funza
South America,Colombia,Cundinamarca,Fuquene
South America,Colombia,Cundinamarca,Fusagasuga
South America,Colombia,Cundinamarca,Gachala
South America,Colombia,Cundinamarca,Gachancipa
South America,Colombia,Cundinamarca,Gacheta
South America,Colombia,Cundinamarca,Gama
South America,Colombia,Cundinamarca,Girardot
South America,Colombia,Cundinamarca,Granada
South America,Colombia,Cundinamarca,Guacheta
South America,Colombia,Cundinamarca,Guaduas
South America,Colombia,Cundinamarca,Guasca
South America,Colombia,Cundinamarca,Guataqui
South America,Colombia,Cundinamarca,Guatavita
South America,Colombia,Cundinamarca,Guayabal de Siquima
South America,Colombia,Cundinamarca,Guayabetal
South America,Colombia,Cundinamarca,Gutierrez
South America,Colombia,Cundinamarca,Jerusalen
South America,Colombia,Cundinamarca,Junin
South America,Colombia,Cundinamarca,La Calera
South America,Colombia,Cundinamarca,La Mesa
South America,Colombia,Cundinamarca,La Palma
South America,Colombia,Cundinamarca,La Pena
South America,Colombia,Cundinamarca,La Vega
South America,Colombia,Cundinamarca,Lenguazaque
South America,Colombia,Cundinamarca,Macheta
South America,Colombia,Cundinamarca,Madrid
South America,Colombia,Cundinamarca,Manta
South America,Colombia,Cundinamarca,Medina
South America,Colombia,Cundinamarca,Mosquera
South America,Colombia,Cundinamarca,Narino
South America,Colombia,Cundinamarca,Nemocon
South America,Colombia,Cundinamarca,Nilo
South America,Colombia,Cundinamarca,Nimaima
South America,Colombia,Cundinamarca,Nocaima
South America,Colombia,Cundinamarca,Ospina Perez
South America,Colombia,Cundinamarca,Pacho
South America,Colombia,Cundinamarca,Paime
South America,Colombia,Cundinamarca,Pandi
South America,Colombia,Cundinamarca,Paratebueno
South America,Colombia,Cundinamarca,Pasca
South America,Colombia,Cundinamarca,Puerto Salgar
South America,Colombia,Cundinamarca,Puli
South America,Colombia,Cundinamarca,Quebradanegra
South America,Colombia,Cundinamarca,Quetame
South America,Colombia,Cundinamarca,Quipile
South America,Colombia,Cundinamarca,Rafael Reyes
South America,Colombia,Cundinamarca,Ricaurte
South America,Colombia,Cundinamarca,San Antonio del Tequendama
South America,Colombia,Cundinamarca,San Bernardo
South America,Colombia,Cundinamarca,San Cayetano
South America,Colombia,Cundinamarca,San Francisco
South America,Colombia,Cundinamarca,San Juan de Rioseco
South America,Colombia,Cundinamarca,Sasaima
South America,Colombia,Cundinamarca,Sesquile
South America,Colombia,Cundinamarca,Sibate
South America,Colombia,Cundinamarca,Silvania
South America,Colombia,Cundinamarca,Simijaca
South America,Colombia,Cundinamarca,Soacha
South America,Colombia,Cundinamarca,Sopo
South America,Colombia,Cundinamarca,Subachoque
South America,Colombia,Cundinamarca,Suesca
South America,Colombia,Cundinamarca,Supata
South America,Colombia,Cundinamarca,Susa
South America,Colombia,Cundinamarca,Sutatausa
South America,Colombia,Cundinamarca,Tabio
South America,Colombia,Cundinamarca,Tausa
South America,Colombia,Cundinamarca,Tena
South America,Colombia,Cundinamarca,Tenjo
South America,Colombia,Cundinamarca,Tibacuy
South America,Colombia,Cundinamarca,Tibirita
South America,Colombia,Cundinamarca,Tocaima
South America,Colombia,Cundinamarca,Tocancipa
South America,Colombia,Cundinamarca,Topaipi
South America,Colombia,Cundinamarca,Ubala
South America,Colombia,Cundinamarca,Ubaque
South America,Colombia,Cundinamarca,Ubate
South America,Colombia,Cundinamarca,Une
South America,Colombia,Cundinamarca,Utica
South America,Colombia,Cundinamarca,Vergara
South America,Colombia,Cundinamarca,Viani
South America,Colombia,Cundinamarca,Villagomez
South America,Colombia,Cundinamarca,Villapinzon
South America,Colombia,Cundinamarca,Villeta
South America,Colombia,Cundinamarca,Viota
South America,Colombia,Cundinamarca,Yacopi
South America,Colombia,Cundinamarca,Zipacon
South America,Colombia,Cundinamarca,Zipaquira
South America,Colombia,Guainia,Inirida
South America,Colombia,Guaviare,Calamar
South America,Colombia,Guaviare,El Retorno
South America,Colombia,Guaviare,Miraflores
South America,Colombia,Guaviare,San Jose del Guaviare
South America,Colombia,Huila,Acevedo
South America,Colombia,Huila,Agrado
South America,Colombia,Huila,Aipe
South America,Colombia,Huila,Algeciras
South America,Colombia,Huila,Altamira
South America,Colombia,Huila,Baraya
South America,Colombia,Huila,Campoalegre
South America,Colombia,Huila,Colombia
South America,Colombia,Huila,Elias
South America,Colombia,Huila,Garzon
South America,Colombia,Huila,Gigante
South America,Colombia,Huila,Guadalupe
South America,Colombia,Huila,Hobo
South America,Colombia,Huila,Iquira
South America,Colombia,Huila,Isnos
South America,Colombia,Huila,La Argentina
South America,Colombia,Huila,La Plata
South America,Colombia,Huila,Nataga
South America,Colombia,Huila,Neiva
South America,Colombia,Huila,Oporapa
South America,Colombia,Huila,Paicol
South America,Colombia,Huila,Palermo
South America,Colombia,Huila,Palestina
South America,Colombia,Huila,Pital
South America,Colombia,Huila,Pitalito
South America,Colombia,Huila,Rivera
South America,Colombia,Huila,Saladoblanco
South America,Colombia,Huila,San Agustin
South America,Colombia,Huila,Santa Maria
South America,Colombia,Huila,Suaza
South America,Colombia,Huila,Tarqui
South America,Colombia,Huila,Tello
South America,Colombia,Huila,Teruel
South America,Colombia,Huila,Tesalia
South America,Colombia,Huila,Timana
South America,Colombia,Huila,Villavieja
South America,Colombia,Huila,Yaguara
South America,Colombia,Magdalena,Algarrobo
South America,Colombia,Magdalena,Aracataca
South America,Colombia,Magdalena,Ariguani
South America,Colombia,Magdalena,Cerro San Antonio
South America,Colombia,Magdalena,Chivolo
South America,Colombia,Magdalena,Cienaga
South America,Colombia,Magdalena,Concordia
South America,Colombia,Magdalena,El Banco
South America,Colombia,Magdalena,El Pinon
South America,Colombia,Magdalena,El Reten
South America,Colombia,Magdalena,Fundacion
South America,Colombia,Magdalena,Guamal
South America,Colombia,Magdalena,Nueva Granada
South America,Colombia,Magdalena,Pedraza
South America,Colombia,Magdalena,Pijino del Carmen
South America,Colombia,Magdalena,Pivijay
South America,Colombia,Magdalena,Plato
South America,Colombia,Magdalena,Puebloviejo
South America,Colombia,Magdalena,Remolino
South America,Colombia,Magdalena,Sabanas de San Angel
South America,Colombia,Magdalena,Salamina
South America,Colombia,Magdalena,San Sebastian
South America,Colombia,Magdalena,San Zenon
South America,Colombia,Magdalena,Santa Ana
South America,Colombia,Magdalena,Santa Barbara de Pinto
South America,Colombia,Magdalena,Santa Marta
South America,Colombia,Magdalena,Sitionuevo
South America,Colombia,Magdalena,Tenerife
South America,Colombia,Magdalena,Zapayan
South America,Colombia,Magdalena,Zona Bananera
South America,Colombia,Meta,Acacias
South America,Colombia,Meta,Barranca de Upia
South America,Colombia,Meta,Cabuyaro
South America,Colombia,Meta,Castilla la Nueva
South America,Colombia,Meta,Cubarral
South America,Colombia,Meta,Cumaral
South America,Colombia,Meta,El Calvario
South America,Colombia,Meta,El Castillo
South America,Colombia,Meta,El Dorado
South America,Colombia,Meta,Fuente de Oro
South America,Colombia,Meta,Granada
South America,Colombia,Meta,Guamal
South America,Colombia,Meta,La Macarena
South America,Colombia,Meta,La Uribe
South America,Colombia,Meta,Lejanias
South America,Colombia,Meta,Mapiripan
South America,Colombia,Meta,Mesetas
South America,Colombia,Meta,Puerto Concordia
South America,Colombia,Meta,Puerto Gaitan
South America,Colombia,Meta,Puerto Lleras
South America,Colombia,Meta,Puerto Lopez
South America,Colombia,Meta,Puerto Rico
South America,Colombia,Meta,Restrepo
South America,Colombia,Meta,San Carlos Guaroa
South America,Colombia,Meta,San Juan de Arama
South America,Colombia,Meta,San Juanito
South America,Colombia,Meta,San Martin
South America,Colombia,Meta,Villavicencio
South America,Colombia,Meta,Vista Hermosa
South America,Colombia,Narino,Alban
South America,Colombia,Narino,Aldana
South America,Colombia,Narino,Ancuya
South America,Colombia,Narino,Arboleda
South America,Colombia,Narino,Barbacoas
South America,Colombia,Narino,Belen
South America,Colombia,Narino,Buesaco
South America,Colombia,Narino,Chachagui
South America,Colombia,Narino,Colon
South America,Colombia,Narino,Consaca
South America,Colombia,Narino,Contadero
South America,Colombia,Narino,Cordoba
South America,Colombia,Narino,Cuaspud
South America,Colombia,Narino,Cumbal
South America,Colombia,Narino,Cumbitara
South America,Colombia,Narino,El Charco
South America,Colombia,Narino,El Penol
South America,Colombia,Narino,El Rosario
South America,Colombia,Narino,El Tablon
South America,Colombia,Narino,El Tambo
South America,Colombia,Narino,Funes
South America,Colombia,Narino,Guachucal
South America,Colombia,Narino,Guaitarilla
South America,Colombia,Narino,Gualmatan
South America,Colombia,Narino,Iles
South America,Colombia,Narino,Imues
South America,Colombia,Narino,Ipiales
South America,Colombia,Narino,La Cruz
South America,Colombia,Narino,La Florida
South America,Colombia,Narino,La Llanada
South America,Colombia,Narino,La Tola
South America,Colombia,Narino,La Union
South America,Colombia,Narino,Leiva
South America,Colombia,Narino,Linares
South America,Colombia,Narino,Los Andes
South America,Colombia,Narino,Magui
South America,Colombia,Narino,Mallama
South America,Colombia,Narino,Mosquera
South America,Colombia,Narino,Narino
South America,Colombia,Narino,Olaya Herrera
South America,Colombia,Narino,Ospina
South America,Colombia,Narino,Pasto
South America,Colombia,Narino,Pizarro
South America,Colombia,Narino,Policarpa
South America,Colombia,Narino,Potosi
South America,Colombia,Narino,Providencia
South America,Colombia,Narino,Puerres
South America,Colombia,Narino,Pupiales
South America,Colombia,Narino,Ricaurte
South America,Colombia,Narino,Roberto Payan
South America,Colombia,Narino,Samaniego
South America,Colombia,Narino,San Bernardo
South America,Colombia,Narino,San Lorenzo
South America,Colombia,Narino,San Pablo
South America,Colombia,Narino,San Pedro de Cartago
South America,Colombia,Narino,Sandona
South America,Colombia,Narino,Santa Barbara
South America,Colombia,Narino,Santacruz
South America,Colombia,Narino,Sapuyes
South America,Colombia,Narino,Taminango
South America,Colombia,Narino,Tangua
South America,Colombia,Narino,Tumaco
South America,Colombia,Narino,Tuquerres
South America,Colombia,Narino,Yacuanquer
South America,Colombia,Putumayo,Colon
South America,Colombia,Putumayo,Mocoa
South America,Colombia,Putumayo,Orito
South America,Colombia,Putumayo,Puerto Asis
South America,Colombia,Putumayo,Puerto Caycedo
South America,Colombia,Putumayo,Puerto Guzman
South America,Colombia,Putumayo,Puerto Leguizamo
South America,Colombia,Putumayo,San Francisco
South America,Colombia,Putumayo,San Miguel
South America,Colombia,Putumayo,Santiago
South America,Colombia,Putumayo,Sibundoy
